,Country,Plant,Capacity (MW),Status,Status 2016 (done by Data4Good),Status 2017 (done by Data4Good),Status 2018 (done by Data4Good),Status 2019 (done by Data4Good),Combustion technology,Coal type,Latitude,Longitude,Annual CO2 (million tonnes / annum),Annual CO2 emissions (millions of tonnes) in 2016,Annual CO2 emissions (millions of tonnes) in 2017,Annual CO2 emissions (millions of tonnes) in 2018,Annual CO2 emissions (millions of tonnes) in 2019
6465,Guatemala,Las Palmas power station,89,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,14.20602,-90.8411,0.4589732428,0.4589732428,0.4589732428,0.4589732428,0.4589732428
6466,Guatemala,Las Palmas power station,83,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,14.20602,-90.8411,0.4280312264,0.4280312264,0.4280312264,0.4280312264,0.4280312264
6467,Guatemala,Magdalena Sugar Mill plant,60,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,14.12156,-90.9273,0.30942016370000003,0.30942016370000003,0.30942016370000003,0.30942016370000003,0.30942016370000003
6468,Guatemala,Magdalena Sugar Mill plant,60,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,14.12156,-90.9273,0.30942016370000003,0.30942016370000003,0.30942016370000003,0.30942016370000003,0.30942016370000003
6469,Guatemala,Puerto Barrios Iberdrola power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,15.71667,-88.5833,1.41817575,,,,
6470,Guatemala,San Isidro power station,62,Operating,Operating,Operating,Operating,Operating,Unknown,Unknown,14.533779999999998,-91.6798,0.3161701362,0.3161701362,0.3161701362,0.3161701362,0.3161701362
6471,Guatemala,Santa Ana power station,62,Operating,Operating,Operating,Operating,Operating,Unknown,Unknown,14.24342,-90.8457,0.3161701362,0.3161701362,0.3161701362,0.3161701362,0.3161701362
6472,Guinea,Boffa Alumina power station,250,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,10.18417,-14.0439,1.289250682,,,,
6473,Guinea,Garafir power station,80,Shelved,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,10.06667,-12.85,0.4125602183,,,,
6474,Honduras,Bijao Power Station,35,Operating,Operating,Operating,Operating,Operating,Unknown,Unknown,15.70335,-87.9269,0.17848314140000002,0.17848314140000002,0.17848314140000002,0.17848314140000002,0.17848314140000002
6475,Honduras,Bijao Power Station,35,Operating,Operating,Operating,Operating,Operating,Unknown,Unknown,15.70335,-87.9269,0.17848314140000002,0.17848314140000002,0.17848314140000002,0.17848314140000002,0.17848314140000002
6476,Honduras,Bijao Power Station,35,Operating,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,15.70335,-87.9269,0.20823033170000002,,,,
6477,Hong Kong,Castle Peak power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,1.998875186,1.998875186,1.998875186,1.998875186,1.998875186
6478,Hong Kong,Castle Peak power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,1.998875186,1.998875186,1.998875186,1.998875186,1.998875186
6479,Hong Kong,Castle Peak power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,1.998875186,1.998875186,1.998875186,1.998875186,1.998875186
6480,Hong Kong,Castle Peak power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,1.998875186,1.998875186,1.998875186,1.998875186,1.998875186
6481,Hong Kong,Castle Peak power station,678,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997
6482,Hong Kong,Castle Peak power station,678,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997
6483,Hong Kong,Castle Peak power station,678,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997
6484,Hong Kong,Castle Peak power station,678,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,22.3751,113.9205,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997,3.5852840639999997
6485,Hong Kong,CKI Lamma power station,250,retired,Operating,Not operating,Not operating,Not operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.5456865780000002,1.5456865780000002,,,
6486,Hong Kong,CKI Lamma power station,250,retired,Operating,Operating,Not operating,Not operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.5456865780000002,1.5456865780000002,1.5456865780000002,,
6487,Hong Kong,CKI Lamma power station,250,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.5456865780000002,1.5456865780000002,1.5456865780000002,1.5456865780000002,1.5456865780000002
6488,Hong Kong,CKI Lamma power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,2.014722505,2.014722505,2.014722505,2.014722505,2.014722505
6489,Hong Kong,CKI Lamma power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,2.014722505,2.014722505,2.014722505,2.014722505,2.014722505
6490,Hong Kong,CKI Lamma power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001
6491,Hong Kong,CKI Lamma power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001
6492,Hong Kong,CKI Lamma power station,350,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous/Sub-bit,22.21889,114.1082,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001,1.9401031530000001
6493,Hungary,Bakony power station,30,Operating,Operating,Operating,Operating,Operating,unknown,HARD,47.0956,17.55844,0.1819721459,0.1819721459,0.1819721459,0.1819721459,0.1819721459
6494,Hungary,Bakony power station,30,Operating,Operating,Operating,Operating,Operating,unknown,HARD,47.0956,17.55844,0.1819721459,0.1819721459,0.1819721459,0.1819721459,0.1819721459
6495,Hungary,Borsod power station,30,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.90481,21.055310000000002,0.1964732179,,,,
6496,Hungary,Borsod power station,30,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.90481,21.055310000000002,0.1964732179,,,,
6497,Hungary,Borsod power station,30,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.90481,21.055310000000002,0.1964732179,,,,
6498,Hungary,Borsod power station,165,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.90481,21.055310000000002,0.8942918883,,,,
6499,Hungary,Borsod power station,165,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.90481,21.055310000000002,0.8942918883,,,,
6500,Hungary,Matra power station,100,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,47.79027,20.063579999999998,0.6549107263,0.6549107263,0.6549107263,0.6549107263,0.6549107263
6501,Hungary,Matra power station,100,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,47.79027,20.063579999999998,0.6549107263,0.6549107263,0.6549107263,0.6549107263,0.6549107263
6502,Hungary,Matra power station,220,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,47.79027,20.063579999999998,1.440803598,1.440803598,1.440803598,1.440803598,1.440803598
6503,Hungary,Matra power station,232,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,47.79027,20.063579999999998,1.519392885,1.519392885,1.519392885,1.519392885,1.519392885
6504,Hungary,Matra power station,232,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,47.79027,20.063579999999998,1.519392885,1.519392885,1.519392885,1.519392885,1.519392885
6505,Hungary,Matra power station,440,Cancelled,Operating,Operating,Operating,Operating,unknown,Lignite,47.79027,20.063579999999998,2.161679274,2.161679274,2.161679274,2.161679274,2.161679274
6506,Hungary,Matra power station,500,Pre-permit,Not operating,Not operating,Not operating,Not operating,Supercritical,Lignite,47.79027,20.063579999999998,2.1822745059999997,,,,
6507,Hungary,Matraterenye power station,50,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,48.01667,19.95,0.2538254204,,,,
6508,Hungary,Mecsek Hills Power Station,400,Cancelled,Operating,Operating,Operating,Operating,unknown,Bituminous,46.1,18.08333,1.8406377980000002,1.8406377980000002,1.8406377980000002,1.8406377980000002,1.8406377980000002
6509,Hungary,Mohacs power station,1 200,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,Bituminous,45.99593,18.67985,5.019921266,,,,
6510,Hungary,Oroszlány power station,55,Mothballed,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.501740000000005,18.271079999999998,0.2980972961,,,,
6511,Hungary,Oroszlány power station,65,Mothballed,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.501740000000005,18.271079999999998,0.3522968045,,,,
6512,Hungary,Oroszlány power station,65,Mothballed,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.501740000000005,18.271079999999998,0.3522968045,,,,
6513,Hungary,Oroszlány power station,65,Mothballed,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,47.501740000000005,18.271079999999998,0.3522968045,,,,
6514,Hungary,Pecs power station,,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,46.0641,18.26305,0.0,,,,
6515,Hungary,Pecs power station,,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,46.0641,18.26305,0.0,,,,
6516,Hungary,Pecs power station,60,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,46.0641,18.26305,0.3639442918,,,,
6517,Hungary,Tiszapalkonya power station,50,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,47.91683,21.07593,0.3032869098,,,,
6518,Hungary,Tiszapalkonya power station,50,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,47.91683,21.07593,0.3032869098,,,,
6519,Hungary,Tiszapalkonya power station,55,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,47.91683,21.07593,0.33361560079999997,,,,
6520,Hungary,Tiszapalkonya power station,55,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,47.91683,21.07593,0.33361560079999997,,,,
6521,Hungary,Tiszapalkonya power station,55,Retired,Not operating,Not operating,Not operating,Not operating,unknown,HARD,47.91683,21.07593,0.33361560079999997,,,,
6522,Hungary,Torony power station,600,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,Bituminous,47.236259999999994,16.53706,2.509960633,,,,
6523,India,Adani Godda power station,800,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.82786,87.21368000000001,3.268116645,,,,
6524,India,Adani Godda power station,800,Construction,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,24.82786,87.21368000000001,3.268116645,,,,
6525,India,Adani Korba West power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,21.743779999999997,83.27409,2.5382542040000002,2.5382542040000002,2.5382542040000002,2.5382542040000002,2.5382542040000002
6526,India,Adani Korba West power station,800,Shelved,Not operating,Not operating,Not operating,Not operating,Supercritical,Bituminous,21.743779999999997,83.27409,3.2703868239999996,,,,
6527,India,Adani Korba West power station,800,Shelved,Not operating,Not operating,Not operating,Not operating,Supercritical,Bituminous,21.743779999999997,83.27409,3.2703868239999996,,,,
6528,India,Adilibad power station (Shalivahana Power Corp.),300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,19.15996,79.53084,1.40236754,,,,
6529,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6530,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6531,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6532,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6533,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6534,India,Aditya Aluminium power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,21.740070000000003,84.06059,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6535,India,Adityapur Works power station,30,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,22.79,86.166,0.1547100818,0.1547100818,0.1547100818,0.1547100818,0.1547100818
6536,India,Adityapur Works power station,30,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,22.79,86.166,0.1547100818,0.1547100818,0.1547100818,0.1547100818,0.1547100818
6537,India,Adra Purulia power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,23.5,86.67,2.80473508,,,,
6538,India,Adra Purulia power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,23.5,86.67,2.80473508,,,,
6539,India,Ajmer power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,26.07389,74.385,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6540,India,Ajmer power station,150,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,26.07389,74.385,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001,0.7735504092000001
6541,India,Akrimota Power Project,125,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,23.7725,68.64556,0.7339516759999999,0.7339516759999999,0.7339516759999999,0.7339516759999999,0.7339516759999999
6542,India,Akrimota Power Project,125,Operating,Operating,Operating,Operating,Operating,Subcritical,Lignite,23.7725,68.64556,0.7339516759999999,0.7339516759999999,0.7339516759999999,0.7339516759999999,0.7339516759999999
6543,India,Akrimota Power Project,250,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Lignite,23.6626,68.7843,1.35498771,,,,
6544,India,Amauli Fatehpur power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,26.013579999999997,80.30738000000001,2.80473508,,,,
6545,India,Amauli Fatehpur power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,26.013579999999997,80.30738000000001,2.80473508,,,,
