,country_long,capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh,gCO2/KWh,generation_gwh_2017_with_estimated_data,tCO2_emitted_in_2013,tCO2_emitted_in_2014,tCO2_emitted_in_2015,tCO2_emitted_in_2016,tCO2_emitted_in_2017,tCO2_emitted_in_2017_with estimated_data
213,Australia,3.0,-37.5596,143.8469,Gas,4.194444444444445,4.213055555555556,5.0794444444444435,6.831388888888888,6.663333333333332,,443,6.663333333333332,1858.138888888889,1866.3836111111113,2250.1938888888885,3026.3052777777775,2951.856666666666,2951.856666666666
214,Australia,320.0,-34.903,150.5258,Gas,,,,,,806.9599022835263,443,806.9599022835263,,,,,,357483.23671160213
215,Australia,2.0,-33.9197,151.0332,Oil,,,,,,21.0581116179584,778,21.0581116179584,,,,,,16383.210838771634
216,Australia,37.0,-23.5525,145.3142,Gas,,,,,3.941666666666667,93.30473870153273,443,3.941666666666667,,,,,1746.1583333333335,1746.1583333333335
217,Australia,2640.0,-32.3953,150.9491,Coal,16593.38,15526.9,17090.68,17914.93,15944.58,,1050,15944.58,17423049.0,16303245.0,17945214.0,18810676.5,16741809.0,16741809.0
218,Australia,115.0,-41.1429,146.903,Gas,,,,,,290.0012148831423,443,290.0012148831423,,,,,,128470.53819323205
219,Australia,10.0,-12.4262,130.9195,Gas,,,,,,25.217496946360196,443,25.217496946360196,,,,,,11171.351147237567
220,Australia,1.3,-18.6816,121.7848,Oil,2.8466666666666667,2.9925,2.9072222222222224,3.2286111111111118,2.898333333333333,,778,2.898333333333333,2214.7066666666665,2328.165,2261.818888888889,2511.8594444444448,2254.903333333333,2254.903333333333
221,Australia,1.0,-36.3164,140.7575,Oil,,,,,,10.5290558089792,778,10.5290558089792,,,,,,8191.605419385817
222,Australia,504.0,-27.1109,150.9053,Gas,1549.1319444444446,1631.3680555555554,2196.658055555556,1264.0997222222222,649.7466666666667,,443,649.7466666666667,686265.451388889,722696.048611111,973119.5186111113,559996.1769444444,287837.7733333333,287837.7733333333
223,Australia,519.0,-27.1128,150.9049,Gas,1003.6286111111114,1236.1830555555555,2602.9819444444447,1161.2019444444445,460.4822222222222,,443,460.4822222222222,444607.4747222223,547629.093611111,1153121.001388889,514412.46138888894,203993.62444444443,203993.62444444443
224,Australia,1.3,-34.4018,119.3888,Oil,,,,,,13.687772551672962,778,13.687772551672962,,,,,,10649.087045201564
225,Australia,8.5,-23.8817,133.8281,Gas,,43.76083333333333,47.183611111111105,30.475,,,443,,,19386.049166666664,20902.33972222222,13500.425000000001,,
226,Australia,50.0,-31.9863,141.4203,Gas,,,,,,126.087484731801,443,126.087484731801,,,,,,55856.75573618784
227,Australia,39.6,-17.981,122.2046,Gas,143.76388888888889,140.37555555555556,134.91611111111112,145.0641666666667,138.54722222222222,,443,138.54722222222222,63687.402777777774,62186.37111111111,59767.837222222224,64263.42583333334,61376.419444444444,61376.419444444444
228,Australia,33.0,-27.4036,153.1363,Gas,182.1888888888889,200.59305555555562,0.0,,,,443,,80709.67777777778,88862.72361111114,0.0,,,
229,Australia,150.0,-34.1013,142.2617,Gas,,,,,,378.26245419540317,443,378.26245419540317,,,,,,167570.2672085636
230,Australia,240.0,-20.6286,116.7821,Gas,,,,,,605.2199267126449,443,605.2199267126449,,,,,,268112.4275337017
231,Australia,160.0,-20.5937,116.7802,Gas,,,,,,403.47995114176314,443,403.47995114176314,,,,,,178741.61835580107
232,Australia,30.0,-24.334,150.628,Coal,117.42055555555555,113.66305555555556,100.82,,,,1050,,123291.58333333333,119346.20833333334,105861.0,,,
233,Australia,700.0,-24.3449,150.6197,Coal,3893.504166666666,2807.473055555556,3529.535,4296.041111111111,4778.346944444445,,1050,4778.346944444445,4088179.3749999995,2947846.708333334,3706011.75,4510843.166666666,5017264.291666668,5017264.291666668
234,Australia,840.0,-24.3449,150.6182,Coal,4585.591944444444,3102.6994444444445,5552.424166666668,6035.5391666666665,5443.588888888889,,1050,5443.588888888889,4814871.541666667,3257834.4166666665,5830045.375000001,6337316.125,5715768.333333334,5715768.333333334
235,Australia,1.04,-18.0278,124.1621,Gas,,,,,,2.622619682421461,443,2.622619682421461,,,,,,1161.8205193127071
236,Australia,40.0,-21.8601,140.9158,Gas,,,,,,100.86998778544078,443,100.86998778544078,,,,,,44685.40458895027
237,Australia,105.0,-20.6488,117.1407,Gas,,,,,,264.7837179367821,443,264.7837179367821,,,,,,117299.18704599448
238,Australia,450.0,-21.0767,116.159,Gas,,,,,,1134.7873625862092,443,1134.7873625862092,,,,,,502710.80162569066
239,Australia,300.0,-32.7897,151.4813,Gas,,,,,,756.5249083908061,443,756.5249083908061,,,,,,335140.5344171271
240,Australia,15.0,-24.8692,113.6754,Gas,49.04416666666667,47.90805555555556,46.08027777777777,44.69055555555556,41.24111111111111,,443,41.24111111111111,21726.565833333334,21223.268611111114,20413.563055555554,19797.916111111113,18269.812222222223,18269.812222222223
241,Australia,21.0,-30.3808,121.1635,Gas,,,,,,52.95674358735643,443,52.95674358735643,,,,,,23459.8374091989
242,Australia,310.0,-12.555,130.8666,Gas,1040.7402777777775,1068.0919444444444,978.0472222222223,1068.4391666666668,1039.4716666666666,,443,1039.4716666666666,461047.9430555554,473164.73138888885,433274.9194444445,473318.5508333334,460485.9483333333,460485.9483333333
243,Australia,2.8,-32.9643,151.6936,Gas,,,,,,7.060899144980856,443,7.060899144980856,,,,,,3127.9783212265193
244,Australia,58.0,-22.399,119.732,Oil,,,,,,610.6852369207936,778,610.6852369207936,,,,,,475113.11432437744
245,Australia,44.0,-22.3247,119.404,Oil,133.73166666666665,141.24916666666667,178.7372222222222,173.05416666666667,,,778,,104043.23666666666,109891.85166666667,139057.55888888886,134636.14166666666,,
246,Australia,240.0,-32.2001,115.7737,Gas,496.62416666666667,1122.4647222222222,658.15,638.1805555555555,363.9305555555555,,443,363.9305555555555,220004.50583333333,497251.8719444444,291560.45,282713.9861111111,161221.23611111107,161221.23611111107
247,Australia,416.0,-33.331,116.229,Coal,,,,,,1689.5312818749646,1050,1689.5312818749646,,,,,,1774007.8459687128
248,Australia,340.0,-33.3422,116.2612,Coal,2362.073611111111,1955.9258333333328,2239.388055555556,2272.4725,2230.7633333333333,,1050,2230.7633333333333,2480177.2916666665,2053722.1249999993,2351357.458333334,2386096.125,2342301.5,2342301.5
249,Australia,190.0,-20.5447,147.8049,Coal,0.21472222222222226,,,,,771.6609220102002,1050,771.6609220102002,225.45833333333337,,,,,810243.9681107103
250,Australia,724.0,-33.2099,151.5448,Gas,19.173055555555557,13.840555555555556,71.79638888888887,28.942222222222227,14.008333333333333,,443,14.008333333333333,8493.663611111111,6131.366111111111,31805.80027777777,12821.404444444446,6205.691666666667,6205.691666666667
251,Australia,144.0,-26.6682,150.27,Gas,573.1630555555555,617.9230555555556,765.1002777777777,723.5783333333335,960.7911111111113,,443,960.7911111111113,253911.2336111111,273739.9136111111,338939.4230555555,320545.2016666667,425630.4622222223,425630.4622222223
252,Australia,2.24,-23.1521,113.7762,Oil,,,,,,23.58508501211341,778,23.58508501211341,,,,,,18349.19613942423
253,Australia,33.0,-27.0863,150.943,Gas,212.01,239.54,0.0,259.28583333333336,249.25472222222226,,443,249.25472222222226,93920.43,106116.22,0.0,114863.62416666668,110419.84194444446,110419.84194444446
254,Australia,120.0,-20.648,116.7219,Gas,,,,,,302.60996335632245,443,302.60996335632245,,,,,,134056.21376685085
255,Australia,644.0,-27.1169,150.8942,Gas,2881.408055555556,3322.8125,4337.818611111111,3674.545,3342.9466666666667,,443,3342.9466666666667,1276463.7686111114,1472005.9375,1921653.6447222221,1627823.435,1480925.3733333333,1480925.3733333333
256,Australia,11.7,-27.8972,121.2698,Gas,,,,,,29.504471427241434,443,29.504471427241434,,,,,,13070.480842267954
257,Australia,1.6,-25.9167,113.534,Oil,,,,,,16.84648929436672,778,16.84648929436672,,,,,,13106.568671017309
258,Australia,12.53,-17.3141,123.6441,Gas,38.38555555555556,38.07388888888889,35.76083333333333,37.454166666666666,34.239444444444445,,443,34.239444444444445,17004.801111111115,16866.73277777778,15842.049166666666,16592.19583333333,15168.073888888888,15168.073888888888
259,Australia,242.0,-20.7837,139.4833,Gas,,252.57666666666665,1502.966666666667,1716.8830555555555,1649.3,,443,1649.3,,111891.46333333333,665814.2333333334,760579.1936111111,730639.9,730639.9
260,Australia,156.0,-34.8475,138.5818,Gas,6.722222222222222,2.9233333333333333,4.886388888888889,6.196944444444443,9.695,,443,9.695,2977.9444444444443,1295.0366666666666,2164.6702777777778,2745.2463888888883,4294.885,4294.885
261,Australia,1.0,-17.5504,133.5393,Oil,,,,2.9119444444444444,2.703055555555556,10.5290558089792,778,2.703055555555556,,,,2265.492777777778,2102.9772222222227,2102.9772222222227
262,Australia,195.0,-38.2546,146.4137,Coal,156.81694444444446,105.60111111111112,41.69361111111111,,,,1050,,164657.7916666667,110881.16666666669,43778.291666666664,,,
263,Australia,41.5,-33.0617,151.5223,Oil,,,,,,436.9558160726368,778,436.9558160726368,,,,,,339951.62490451144
264,Australia,2880.0,-33.0621,151.5206,Coal,11393.210555555557,9300.379166666668,14316.478888888889,14631.565,14993.468888888889,,1050,14993.468888888889,11962871.083333336,9765398.125,15032302.833333334,15363143.25,15743142.333333334,15743142.333333334
265,Australia,33.0,-33.8762,121.8998,Gas,76.72583333333333,76.345,75.50944444444444,76.81388888888887,77.05583333333334,,443,77.05583333333334,33989.54416666667,33820.835,33450.68388888889,34028.55277777777,34135.73416666667,34135.73416666667
266,Australia,8.0,-21.9465,114.125,Gas,25.103055555555557,24.86027777777777,22.73611111111111,23.81138888888889,23.79111111111111,,443,23.79111111111111,11120.65361111111,11013.103055555552,10072.097222222223,10548.445277777777,10539.462222222222,10539.462222222222
267,Australia,4.06,-18.1956,125.5597,Gas,15.048333333333336,14.546944444444444,14.462777777777774,14.801944444444445,14.173611111111109,,443,14.173611111111109,6666.411666666668,6444.296388888889,6407.010555555554,6557.261388888889,6278.909722222221,6278.909722222221
268,Australia,21.0,-28.7701,114.6485,Gas,0.15305555555555556,0.08416666666666668,0.022222222222222227,,,,443,,67.80361111111111,37.285833333333336,9.844444444444447,,,
269,Australia,45.2,-22.9281,148.5515,Gas,248.355,305.60777777777776,305.9630555555556,323.0588888888889,319.7855555555556,,443,319.7855555555556,110021.265,135384.24555555554,135541.63361111115,143115.08777777778,141665.00111111114,141665.00111111114
270,Australia,1680.0,-23.8508,151.2187,Coal,6251.809444444445,6837.605277777779,6482.464166666668,6900.339444444445,6662.61,,1050,6662.61,6564399.916666667,7179485.541666668,6806587.375000001,7245356.416666667,6995740.5,6995740.5
271,Australia,13.0,-32.4598,151.1286,Gas,81.30916666666667,83.12416666666667,90.71888888888887,93.78305555555555,78.62416666666667,,443,78.62416666666667,36019.96083333334,36824.005833333336,40188.46777777777,41545.89361111111,34830.505833333336,34830.505833333336
272,Australia,228.3,-33.3487,138.7517,Gas,58.81916666666667,33.946944444444455,22.2875,33.32944444444445,46.25333333333333,,443,46.25333333333333,26056.890833333335,15038.496388888894,9873.362500000001,14764.94388888889,20490.226666666666,20490.226666666666
273,Australia,3.69,-18.2328,127.6619,Gas,12.089166666666667,11.525277777777774,11.454722222222221,11.9675,11.465277777777779,,443,11.465277777777779,5355.5008333333335,5105.698055555554,5074.441944444444,5301.6025,5079.118055555556,5079.118055555556
274,Australia,1600.0,-38.2731,146.3923,Coal,11483.098055555556,11087.428888888891,10969.4225,10325.778333333334,7700.2075,,1050,7700.2075,12057252.958333334,11641800.333333336,11517893.625,10842067.25,8085217.875,8085217.875
275,Australia,1.3,-33.905,120.1299,Oil,,,,,,13.687772551672962,778,13.687772551672962,,,,,,10649.087045201564
276,Australia,29.0,-32.836,151.4505,Oil,,,,,,305.3426184603968,778,305.3426184603968,,,,,,237556.55716218872
277,Australia,50.0,-32.3893,150.9664,Gas,0.3647222222222222,0.18777777777777774,0.3163888888888889,1.132777777777778,0.6419444444444444,,443,0.6419444444444444,161.57194444444445,83.18555555555554,140.16027777777776,501.8205555555557,284.38138888888886,284.38138888888886
278,Australia,204.0,-38.2753,146.4263,Gas,,,,,,514.4369377057482,443,514.4369377057482,,,,,,227895.56340364643
279,Australia,228.0,-38.2746,146.4249,Gas,,,,,,574.9589303770126,443,574.9589303770126,,,,,,254706.8061570166
280,Australia,21.0,-26.3712,120.5776,Gas,,,,,,52.95674358735643,443,52.95674358735643,,,,,,23459.8374091989
281,Australia,4.2,-27.4453,153.1185,Gas,,,,,,10.591348717471284,443,10.591348717471284,,,,,,4691.967481839779
282,Australia,1.3,-31.9768,115.9988,Oil,0.0033333333333333327,0.005,0.005555555555555557,0.0016666666666666668,0.021944444444444444,,778,0.021944444444444444,2.593333333333333,3.89,4.322222222222223,1.2966666666666669,17.072777777777777,17.072777777777777
283,Australia,110.0,-30.7378,121.5065,Gas,265.2,214.4413888888889,161.66055555555556,216.7913888888889,255.8186111111111,,443,255.8186111111111,117483.59999999999,94997.53527777777,71615.62611111111,96038.58527777778,113327.64472222222,113327.64472222222
284,Australia,42.0,-30.8737,121.4842,Gas,3.965,1.5686111111111112,1.8719444444444444,1.7669444444444444,0.3430555555555556,,443,0.3430555555555556,1756.495,694.8947222222223,829.2713888888889,782.7563888888889,151.97361111111113,151.97361111111113
285,Australia,42.0,-31.1919,121.6741,Gas,276.9975,217.9963888888889,181.01972222222219,232.45277777777775,259.55611111111114,,443,259.55611111111114,122709.8925,96572.40027777778,80191.73694444443,102976.58055555554,114983.35722222223,114983.35722222223
286,Australia,86.0,-20.7626,116.8375,Gas,493.5102777777778,446.5397222222222,474.165,452.05194444444436,345.4705555555557,,443,345.4705555555557,218625.05305555556,197817.09694444443,210055.095,200259.01138888884,153043.45611111115,153043.45611111115
287,Australia,34.7,-14.4587,132.2445,Gas,33.314166666666665,18.738055555555555,15.546111111111115,11.247222222222224,24.29333333333333,,443,24.29333333333333,14758.175833333333,8300.958611111111,6886.9272222222235,4982.519444444445,10761.946666666665,10761.946666666665
288,Australia,260.9,-33.1633,115.7805,Gas,,79.17305555555555,83.96583333333334,119.78666666666666,107.76916666666666,,443,107.76916666666666,,35073.66361111111,37196.864166666666,53065.49333333333,47741.74083333333,47741.74083333333
289,Australia,8.55,-39.9388,143.892,Oil,,,,,,90.02342716677215,778,90.02342716677215,,,,,,70038.22633574874
290,Australia,744.0,-26.9177,150.7493,Coal,5696.316111111111,5292.296111111111,5731.49,4478.062777777778,5924.063888888889,,1050,5924.063888888889,5981131.916666667,5556910.916666666,6018064.5,4701965.916666667,6220267.083333333,6220267.083333333
291,Australia,12.4,-15.7796,128.7395,Oil,,,,,0.2477777777777778,130.5602920313421,778,0.2477777777777778,,,,,192.7711111111111,192.7711111111111
292,Australia,21.0,-32.197,115.7759,Gas,,,,,,52.95674358735643,443,52.95674358735643,,,,,,23459.8374091989
293,Australia,74.5,-32.1946,115.7797,Gas,,,,,,187.87035225038352,443,187.87035225038352,,,,,,83226.56604691989
294,Australia,240.0,-32.198,115.7752,Coal,,,,,,974.7295856970948,1050,974.7295856970948,,,,,,1023466.0649819495
295,Australia,184.0,-32.1992,115.7747,Coal,,,,,,747.2926823677727,1050,747.2926823677727,,,,,,784657.3164861613
296,Australia,123.0,-32.2225,115.7661,Gas,811.845,884.2316666666667,892.2663888888889,878.0797222222222,854.565,,443,854.565,359647.335,391714.62833333336,395274.01027777774,388989.31694444444,378572.29500000004,378572.29500000004
297,Australia,200.0,-32.1973,115.7754,Gas,,,,,,504.349938927204,443,504.349938927204,,,,,,223427.02294475137
298,Australia,320.0,-32.202,115.7728,Gas,1791.0088888888888,1997.0055555555555,2152.8866666666668,1932.0355555555554,2159.6969444444444,,443,2159.6969444444444,793416.9377777778,884673.4611111111,953728.7933333333,855891.751111111,956745.7463888889,956745.7463888889
299,Australia,120.0,-32.2243,115.7783,Gas,,,,13.875833333333333,57.687777777777775,302.60996335632245,443,57.687777777777775,,,,6146.994166666666,25555.685555555556,25555.685555555556
300,Australia,80.0,-37.4567,140.7827,Gas,91.68388888888887,231.32194444444443,184.4061111111111,204.39083333333332,211.14666666666668,,443,211.14666666666668,40615.96277777777,102475.62138888887,81691.90722222222,90545.13916666666,93537.97333333334,93537.97333333334
301,Australia,1.5,-28.6216,122.3965,Oil,4.722222222222221,3.546944444444444,3.8402777777777777,3.5658333333333334,3.6427777777777783,,778,3.6427777777777783,3673.8888888888882,2759.5227777777773,2987.736111111111,2774.2183333333332,2834.0811111111116,2834.0811111111116
302,Australia,30.6,-28.8096,122.415,Oil,,,,,,322.1891077547635,778,322.1891077547635,,,,,,250663.125833206
303,Australia,312.0,-37.8416,144.7887,Gas,14.818888888888885,15.807777777777776,1.1441666666666668,22.43138888888889,79.52083333333333,,443,79.52083333333333,6564.767777777776,7002.845555555555,506.8658333333334,9937.105277777779,35227.729166666664,35227.729166666664
304,Australia,60.0,-20.7833,139.4862,Gas,,,,,,151.30498167816125,443,151.30498167816125,,,,,,67028.10688342544
305,Australia,59.0,-27.8141,120.699,Gas,316.8044444444445,302.5083333333333,280.8511111111111,295.8711111111112,313.84277777777777,,443,313.84277777777777,140344.36888888892,134011.19166666665,124417.04222222221,131070.90222222226,139032.35055555555,139032.35055555555
306,Australia,4.43,-28.8811,121.3213,Gas,11.7175,9.833055555555557,8.888888888888891,8.509722222222223,8.414166666666668,,443,8.414166666666668,5190.8525,4356.043611111112,3937.7777777777787,3769.8069444444445,3727.475833333334,3727.475833333334
307,Australia,2200.0,-32.3713,150.9776,Coal,6577.395555555556,7365.723055555555,8068.4622222222215,7955.425555555556,9510.035555555556,,1050,9510.035555555556,6906265.333333334,7734009.208333333,8471885.333333332,8353196.833333333,9985537.333333334,9985537.333333334
308,Australia,31.0,-38.2236,147.1657,Gas,,,,,,78.17424053371661,443,78.17424053371661,,,,,,34631.18855643646
309,Australia,20.0,-35.1097,138.491,Oil,,,,,,210.581116179584,778,210.581116179584,,,,,,163832.10838771635
310,Australia,2180.0,-38.2536,146.5746,Coal,16268.610833333334,16099.330277777775,16226.41222222222,15715.546666666667,15885.288055555557,,1050,15885.288055555557,17082041.375,16904296.791666664,17037732.833333332,16501324.0,16679552.458333334,16679552.458333334
311,Australia,1000.0,-38.2564,146.5864,Coal,8591.400833333333,7307.038055555556,8622.021111111111,8451.503055555555,8572.255555555555,,1050,8572.255555555555,9020970.875,7672389.958333334,9053122.166666666,8874078.208333332,9000868.333333334,9000868.333333334
312,Australia,30.0,-21.1446,149.1591,Gas,0.0058333333333333345,0.011944444444444443,0.2913888888888889,0.32222222222222224,0.39,,443,0.39,2.5841666666666674,5.291388888888888,129.0852777777778,142.74444444444444,172.77,172.77
313,Australia,1.28,-21.1649,119.7419,Oil,,,,,,13.477191435493374,778,13.477191435493374,,,,,,10485.254936813844
314,Australia,78.0,-16.4335,136.0935,Gas,159.93333333333334,179.60444444444443,285.7841666666667,260.91472222222217,247.70388888888888,,443,247.70388888888888,70850.46666666667,79564.76888888888,126602.38583333335,115585.22194444442,109732.82277777778,109732.82277777778
315,Australia,2.9,-26.5952,118.483,Oil,7.711944444444446,7.876666666666668,6.495,7.738611111111112,7.638055555555557,,778,7.638055555555557,5999.892777777779,6128.046666666668,5053.11,6020.639444444445,5942.407222222223,5942.407222222223
316,Australia,1.2,-37.8086,144.9685,Gas,,,,,,3.0260996335632235,443,3.0260996335632235,,,,,,1340.562137668508
317,Australia,82.0,-31.5423,118.227,Gas,,,,,0.4419444444444444,206.78347496015363,443,0.4419444444444444,,,,,195.78138888888887,195.78138888888887
318,Australia,325.0,-20.7777,139.4905,Gas,1776.2222222222224,1570.7702777777774,643.4019444444443,197.22666666666663,5.021944444444443,,443,5.021944444444443,786866.4444444445,695851.2330555554,285027.06138888886,87371.41333333332,2224.721388888888,2224.721388888888
319,Australia,856.0,-27.9615,151.2789,Coal,7077.06,6668.9158333333335,6629.26388888889,6653.693333333334,6608.5569444444445,,1050,6608.5569444444445,7430913.0,7002361.625,6960727.083333334,6986378.0,6938984.791666667,6938984.791666667
320,Australia,90.0,-33.9031,138.7383,Gas,12.274444444444445,7.968055555555557,7.133611111111112,13.053333333333333,29.628611111111113,,443,29.628611111111113,5437.578888888889,3529.8486111111115,3160.1897222222224,5782.626666666666,13125.474722222223,13125.474722222223
321,Australia,12.56,-21.9851,148.0246,Gas,67.695,66.63305555555556,23.031111111111112,36.30361111111111,83.45416666666667,,443,83.45416666666667,29988.885,29518.443611111114,10202.782222222222,16082.499722222221,36970.19583333333,36970.19583333333
322,Australia,45.7,-21.8967,147.9507,Gas,321.8525,317.60222222222217,439.40638888888884,466.23944444444436,490.22944444444437,,443,490.22944444444437,142580.6575,140697.78444444443,194657.03027777775,206544.07388888884,217171.64388888885,217171.64388888885
323,Australia,566.0,-38.0632,142.6675,Gas,1709.266111111111,1673.4494444444447,1163.4769444444444,487.08388888888885,1102.9175,,443,1102.9175,757204.8872222222,741338.103888889,515420.28638888884,215778.16277777776,488592.4525,488592.4525
324,Australia,112.0,-27.2146,120.548,Gas,386.9952777777778,355.73805555555555,307.24055555555555,338.9313888888889,378.01638888888886,,443,378.01638888888886,171438.90805555557,157591.9586111111,136107.5661111111,150146.60527777777,167461.26027777776,167461.26027777776
